,Model1,Model2,Prompt1,Prompt2,Processor1,Processor2,Kappa
594,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.06274300938959265
595,codegemma:7b-instruct,qwen2.5:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.057412220198309494
596,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.07378761361711728
597,codegemma:7b-instruct,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.03256903027762437
598,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.042266325648724234
599,codegemma:7b-instruct,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.0955572092511836
600,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.0012001535673340502
601,codegemma:7b-instruct,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.005386941752303143
602,qwen2.5:7b,qwen2.5:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.0735878983847853
603,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.0037920022012046806
604,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.005574382828358093
605,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.09099089337284405
606,qwen2.5:7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.12328223386277104
607,qwen2.5:7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.02363876673998977
608,qwen2.5:7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.016882920845230354
609,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.012201002431371677
610,qwen2.5:7b,qwen2.5-coder:7b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.022922253140566506
611,qwen2.5:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.07007925949661431
612,qwen2.5:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.06237004180914152
613,qwen2.5:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.002585703695723085
614,qwen2.5:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.005199640281113749
615,qwen2.5-coder:7b,qwen2.5-coder:7b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.014594900721936699
616,qwen2.5-coder:7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,0.006042868524804845
617,qwen2.5-coder:7b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.008815797909854428
618,qwen2.5-coder:7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.006171059980901283
619,qwen2.5-coder:7b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.016127041834717915
620,qwen2.5-coder:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,-0.027141557190471177
621,qwen2.5-coder:7b,yi-coder:9b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.008733548749311537
622,qwen2.5-coder:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.003355993846970051
623,qwen2.5-coder:7b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,-0.023073085557495432
624,yi-coder:9b,yi-coder:9b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.05671603794390112
625,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-clone_type-patch,method,method,-0.007743748105460524
626,yi-coder:9b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,0.029822609886142937
627,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-clone_type-patch,method,method,0.004043842929468466
628,yi-coder:9b,hermes3:8b,llm4cc-integrated-patch,llm4cc-integrated-patch,method,method,0.0014404496858226867
629,hermes3:8b,hermes3:8b,llm4cc-clone_type-patch,llm4cc-integrated-patch,method,method,-0.000372252500658643
